,text,annoations
1261,09 1991 - 09 1959 M.S in Computational Data Sciences Minor GTI Caracas-Venezuela,"[(0, 17, 'DATE'), (18, 58, 'DIPLOMA'), (59, 62, 'INSTITUT'), (63, 80, 'LOC')]"
1262,"DEC, JAN 1985 LST DE ECONOMICS HECI BUSINESS SCHOOL HANOI, VIETNAM 1962 - 2012 3ÈME ANNÉE EN FORMATION DES ENSEIGNANTS EN MATHÉMATIQUES ECOLE D'E-BUSINESS CARDIFF, WALES MAR, FÉVR 1953 PREMIÈRE ANNÉE - SCIENCE DU WEB ET ANALYSE DES MÉGADONNÉES ÉCOLE D’INGÉNIEUR BIOMEDTECH EUROMED MATA-UTU, WALLIS AND FUTUNA 1967 - 1974 LST , ANALYSE COMMERCIALE MINEURE ESIMAQ CASABLANCA EL AAIÚN, WESTERN SAHARA","[(0, 13, 'DATE'), (14, 30, 'DIPLOMA'), (31, 51, 'INSTITUT'), (52, 66, 'LOC'), (67, 78, 'DATE'), (79, 135, 'DIPLOMA'), (136, 154, 'INSTITUT'), (155, 169, 'LOC'), (170, 184, 'DATE'), (185, 243, 'DIPLOMA'), (244, 280, 'INSTITUT'), (281, 308, 'LOC'), (309, 320, 'DATE'), (321, 354, 'DIPLOMA'), (355, 372, 'INSTITUT'), (373, 397, 'LOC')]"
1263,"08 2012 - 08 2017 2ème année de Intelligence commerciale et médias sociaux CPGE Lycée Omar Ibn Al Khattab Meknès Sanaá, Yemen Juil, Juin 2012 MA - Business Intelligence & Analytics (certificat NPD) School of Hospitality Business and Management de l’UM6P Lusaka, Zambia 1981 - 2005 First year - Electrical engineering Ecole Nationale de Commerce et de Gestion d'Oujda Harare, Zimbabwe Août 1970 - April 2021 Deuxième année de Apprentissage automatique FP Taza Casablanca, Maroc 11 2004 - 03 1963 Troisième année , Génie biomédical HEP Management Oujda El Kelaa des Srarhna, Maroc","[(0, 17, 'DATE'), (18, 74, 'DIPLOMA'), (75, 112, 'INSTITUT'), (113, 125, 'LOC'), (126, 141, 'DATE'), (142, 197, 'DIPLOMA'), (198, 253, 'INSTITUT'), (254, 268, 'LOC'), (269, 280, 'DATE'), (281, 316, 'DIPLOMA'), (317, 366, 'INSTITUT'), (367, 383, 'LOC'), (384, 406, 'DATE'), (407, 450, 'DIPLOMA'), (451, 458, 'INSTITUT'), (459, 476, 'LOC'), (477, 494, 'DATE'), (495, 529, 'DIPLOMA'), (530, 550, 'INSTITUT'), (551, 578, 'LOC')]"
1264,"Mars 1986 - Septembre 1985 Diplôme universitaire de Ingénieur chimiste ESI Casablanca Fès, Maroc April 2007 - Septembre 1985 LST - Business Data Science E2I Rabat Tangier, Maroc 02 1978 - 06 2014 2ème année - Sciences sociales ou formation des enseignants Centre BTS Audentia Meknès Marrakech, Morocco","[(0, 26, 'DATE'), (27, 70, 'DIPLOMA'), (71, 85, 'INSTITUT'), (86, 96, 'LOC'), (97, 124, 'DATE'), (125, 152, 'DIPLOMA'), (153, 162, 'INSTITUT'), (163, 177, 'LOC'), (178, 195, 'DATE'), (196, 255, 'DIPLOMA'), (256, 282, 'INSTITUT'), (283, 301, 'LOC')]"
1265,"Avril, Décembre 1988 Master's in Advertising and public relations EST Safi Sale, Maroc 1988 - 2012 Diplôme universitaire BAC+3 , Sciences sociales générales ICAC SUP - Kénitra Rabat, Maroc Juin 2010 - Janv 1997 Diplôme universitaire BAC+2 - Études d'information EDHEC Casablanca Meknès, Maroc","[(0, 20, 'DATE'), (21, 65, 'DIPLOMA'), (66, 74, 'INSTITUT'), (75, 86, 'LOC'), (87, 98, 'DATE'), (99, 156, 'DIPLOMA'), (157, 175, 'INSTITUT'), (176, 188, 'LOC'), (189, 210, 'DATE'), (211, 261, 'DIPLOMA'), (262, 278, 'INSTITUT'), (279, 292, 'LOC')]"
1266,"Mars 1995 - Mar 1984 Deuxième année de Sciences atmosphériques et météorologie Institut Supérieur de Formation aux Techniques de Gestion Kenitra, Maroc","[(0, 20, 'DATE'), (21, 78, 'DIPLOMA'), (79, 136, 'INSTITUT'), (137, 151, 'LOC')]"
1267,"June, April 2015 BAC+2 of Agriculture divers Ecole Supérieure de Génie Civil et des Nouvelles Technologies Agadir, Maroc","[(0, 16, 'DATE'), (17, 44, 'DIPLOMA'), (45, 106, 'INSTITUT'), (107, 120, 'LOC')]"
1268,"1992 - 1993 Masters Field Systems Biology and Informatics Ecole Supérieure d'Informatique et de Management des Affaires Oujda-Angad-Maroc September, August 1988 Bachelors of International business FSJES Marrakech Tétouan-Morocco","[(0, 11, 'DATE'), (12, 57, 'DIPLOMA'), (58, 119, 'INSTITUT'), (120, 137, 'LOC'), (138, 160, 'DATE'), (161, 196, 'DIPLOMA'), (197, 212, 'INSTITUT'), (213, 228, 'LOC')]"
1269,"October, Févr 1958 Diplôme universitaire BAC+3 Option Analyse des données pour Business Intelligence ENSA Marrakech Taourirt, Morocco May, Aug 1950 BAC+2 en Social Data Analytics Ecole d'Administration des Affaires - SBA Al Akhawayn Temara, Maroc 04 2014 - 08 2021 Licence fondamentale en La science des matériaux HECI Kénitra Safi, Morocco 1983 - 2006 DUT - Latin allemand français et autres études de langue étrangère communes ISOTAP Casablanca Laâyoune, Maroc 2001 - 2015 Bac+3 in Business Intelligence & Decision Support Systems CIMR Casablanca Mohammedia, Maroc","[(0, 18, 'DATE'), (19, 100, 'DIPLOMA'), (101, 115, 'INSTITUT'), (116, 133, 'LOC'), (134, 147, 'DATE'), (148, 178, 'DIPLOMA'), (179, 232, 'INSTITUT'), (233, 246, 'LOC'), (247, 264, 'DATE'), (265, 313, 'DIPLOMA'), (314, 326, 'INSTITUT'), (327, 340, 'LOC'), (341, 352, 'DATE'), (353, 428, 'DIPLOMA'), (429, 446, 'INSTITUT'), (447, 462, 'LOC'), (463, 474, 'DATE'), (475, 532, 'DIPLOMA'), (533, 548, 'INSTITUT'), (549, 566, 'LOC')]"
1270,January 2005 - Aug 2021 Diplôme universitaire BAC+3 en Technologies liées à l'ingénierie mécanique ISE Casablanca Kouribga|Maroc 05 1977 - 05 2022 Deuxième année - Exploration de données et gestion des connaissances FST Al Hoceima Béni Mellal|Morocco,"[(0, 23, 'DATE'), (24, 98, 'DIPLOMA'), (99, 113, 'INSTITUT'), (114, 128, 'LOC'), (129, 146, 'DATE'), (147, 215, 'DIPLOMA'), (216, 230, 'INSTITUT'), (231, 250, 'LOC')]"
1271,"01 1979 - 05 1974 MST , OCEANOGRAPHY SUP'SANTÉ EL JADIDA, MAROC 08 2021 - 08 1988 FIRST YEAR OF BUSINESS ANALYTICS GRADUATE PROGRAM ENS CASABLANCA AIT MELLOUL, MOROCCO NOVEMBRE 2011 - AUG 1972 MA , ECOLOGY CENTRE BTS TANGER NADOR, MOROCCO MARCH, SEPTEMBER 1992 DUT - JOURNALISME ECOLE MAROCAINE DE BANQUE ET DE COMMERCE INTERNATIONAL TAZA, MAROC","[(0, 17, 'DATE'), (18, 36, 'DIPLOMA'), (37, 46, 'INSTITUT'), (47, 63, 'LOC'), (64, 81, 'DATE'), (82, 131, 'DIPLOMA'), (132, 146, 'INSTITUT'), (147, 167, 'LOC'), (168, 192, 'DATE'), (193, 205, 'DIPLOMA'), (206, 223, 'INSTITUT'), (224, 238, 'LOC'), (239, 260, 'DATE'), (261, 278, 'DIPLOMA'), (279, 333, 'INSTITUT'), (334, 345, 'LOC')]"
1272,"Février 2004 - Apr 2022 Troisième année Filière Génie géologique et géophysique ESPO Rabat Settat, Morocco 09 1990 - 03 1988 LST de Big Data Analytics SupdeCo Marrakech Barrechid, Morocco","[(0, 23, 'DATE'), (24, 79, 'DIPLOMA'), (80, 90, 'INSTITUT'), (91, 106, 'LOC'), (107, 124, 'DATE'), (125, 150, 'DIPLOMA'), (151, 168, 'INSTITUT'), (169, 187, 'LOC')]"
1273,"02 2003 - 03 1985 BACHELOR , PHILOSOPHY AND RELIGIOUS STUDIES ECOLE MOHAMMADIA D'INGÉNIEURS AL KHMISSAT, MAROC 1980 - 2006 MST , INFORMATION AND DATA SCIENCE FACULTÉ DE MÉDECINE - UM6SS INEZGANE, MOROCCO","[(0, 17, 'DATE'), (18, 61, 'DIPLOMA'), (62, 91, 'INSTITUT'), (92, 110, 'LOC'), (111, 122, 'DATE'), (123, 157, 'DIPLOMA'), (158, 185, 'INSTITUT'), (186, 203, 'LOC')]"
1274,1989 - 2020 DUT IN SYLVICULTURE CPGE AL MIZA CENTER CASABLANCA KSAR EL KEBIR-MOROCCO,"[(0, 11, 'DATE'), (12, 31, 'DIPLOMA'), (32, 62, 'INSTITUT'), (63, 84, 'LOC')]"
1275,"Octobre, June 1992 Diplôme universitaire BAC+2 de Mathématiques appliquées Ecole supérieure de management industriel Larache-Morocco","[(0, 18, 'DATE'), (19, 74, 'DIPLOMA'), (75, 116, 'INSTITUT'), (117, 132, 'LOC')]"
1276,"05 1958 - 03 1992 MBA , Intelligent Interactive Systems École Supérieure des Arts Visuels de Marrakech Guelmim-Maroc 02 1974 - 05 1952 Master's in Medical assisting services Centre BTS Settat Khénifra-Morocco July 1980 - Nov 1999 Certificat en Statistiques appliquées et exploitation de données Casablanca - Lyon - Saint-Étienne - Paris - Shanghai - Bhubaneswar Berkane-Maroc July 1978 - Jan 1989 Bachelors Field Social Data Analytics and Research Polytechnique Casablanca Bouskoura-Morocco","[(0, 17, 'DATE'), (18, 55, 'DIPLOMA'), (56, 102, 'INSTITUT'), (103, 116, 'LOC'), (117, 134, 'DATE'), (135, 173, 'DIPLOMA'), (174, 191, 'INSTITUT'), (192, 208, 'LOC'), (209, 229, 'DATE'), (230, 294, 'DIPLOMA'), (295, 361, 'INSTITUT'), (362, 375, 'LOC'), (376, 396, 'DATE'), (397, 447, 'DIPLOMA'), (448, 472, 'INSTITUT'), (473, 490, 'LOC')]"
1277,"August, Nov 1985 Ingénierie , La science du sol Universia Health Al Fqih Ben Çalah, Maroc Févr 1957 - June 1954 Licence professionnelle de Études d'avant-droit et juridiques FMP Rabat Oued Zem, Maroc Juillet, March 2014 Diplôme Universitaire de Technologie , Mathématiques EST Laâyoune Sidi Slimane, Morocco Juin, November 2007 Première année de Materials science Institut des Hautes Etudes Economiques et Sociales Errachidia, Morocco Nov 2007 - April 1989 Third year , Divers Business & Medical Administration Institut Léonard de Vinci Guercif, Maroc","[(0, 16, 'DATE'), (17, 47, 'DIPLOMA'), (48, 64, 'INSTITUT'), (65, 89, 'LOC'), (90, 111, 'DATE'), (112, 173, 'DIPLOMA'), (174, 183, 'INSTITUT'), (184, 199, 'LOC'), (200, 219, 'DATE'), (220, 272, 'DIPLOMA'), (273, 285, 'INSTITUT'), (286, 307, 'LOC'), (308, 327, 'DATE'), (328, 363, 'DIPLOMA'), (364, 414, 'INSTITUT'), (415, 434, 'LOC'), (435, 456, 'DATE'), (457, 510, 'DIPLOMA'), (511, 536, 'INSTITUT'), (537, 551, 'LOC')]"
1278,Novembre 2002 - Août 1966 MST in Electrical engineering technology Prépa P2i Rabat Oulad Teïma-Morocco,"[(0, 25, 'DATE'), (26, 66, 'DIPLOMA'), (67, 82, 'INSTITUT'), (83, 102, 'LOC')]"
1279,"10 1957 - 10 2004 Bac+3 in Other foreign languages ESISMP Casablanca Ad Dakhla, Morocco 12 1953 - 08 2018 MST - Science de l'information ESSEC BUSINESS School - Campus ESSEC Afrique Ben Guerir, Morocco 10 2006 - 09 1999 Doctorat - Intelligence artificielle CFI Guelmim Wislane, Morocco","[(0, 17, 'DATE'), (18, 50, 'DIPLOMA'), (51, 68, 'INSTITUT'), (69, 87, 'LOC'), (88, 105, 'DATE'), (106, 136, 'DIPLOMA'), (137, 181, 'INSTITUT'), (182, 201, 'LOC'), (202, 219, 'DATE'), (220, 256, 'DIPLOMA'), (257, 268, 'INSTITUT'), (269, 285, 'LOC')]"
1280,"2011 - 2020 Licence fondamentale en Arts du studio ELISIM Fès Tiflet|Maroc April, March 1964 Certificat - Génie biologique Ecole Européenne de Management du Tourisme Lqoliaa|Maroc June 2020 - Janvier 1982 Bac+3 Field Computational Science and Statistics Faculté Chariaa Agadir Ait Melloul Taroudannt|Morocco Mars, Juillet 1980 DEUST - Maîtrise en ligne en informatique de la santé Université Privée de Fès : Ingénierie Sefrou|Morocco 08 1973 - 08 2020 Baccalauréat , Science des données et statistiques d'entreprise ECSGI Casablanca Essaouira|Morocco","[(0, 11, 'DATE'), (12, 50, 'DIPLOMA'), (51, 61, 'INSTITUT'), (62, 74, 'LOC'), (75, 92, 'DATE'), (93, 122, 'DIPLOMA'), (123, 165, 'INSTITUT'), (166, 179, 'LOC'), (180, 204, 'DATE'), (205, 253, 'DIPLOMA'), (254, 288, 'INSTITUT'), (289, 307, 'LOC'), (308, 326, 'DATE'), (327, 380, 'DIPLOMA'), (381, 418, 'INSTITUT'), (419, 433, 'LOC'), (434, 451, 'DATE'), (452, 515, 'DIPLOMA'), (516, 532, 'INSTITUT'), (533, 550, 'LOC')]"
1281,"Décembre 2012 - Oct 2003 MSc in Computational Statistics And Machine Learning OSTELEA Rabat Fnidq|Morocco September, Févr 1981 Third year - Business Intelligence & Data Mining Ecole Nationale de Commerce et de Gestion de Casablanca Ait Ali|Morocco","[(0, 24, 'DATE'), (25, 77, 'DIPLOMA'), (78, 91, 'INSTITUT'), (92, 105, 'LOC'), (106, 126, 'DATE'), (127, 175, 'DIPLOMA'), (176, 231, 'INSTITUT'), (232, 247, 'LOC')]"
1282,"05 1970 - 02 1976 Licence professionnelle Option Génie aérospatial IPIATE Rabat Sidi Qacem-Morocco Juillet, Apr 1969 DEUG Option Professions médicales de santé diverses Institut Supérieur de Gestion Tiznit-Maroc","[(0, 17, 'DATE'), (18, 66, 'DIPLOMA'), (67, 79, 'INSTITUT'), (80, 98, 'LOC'), (99, 116, 'DATE'), (117, 168, 'DIPLOMA'), (169, 198, 'INSTITUT'), (199, 211, 'LOC')]"
1283,04 2000 - 09 2015 Première année Option Informatique avec spécialisation en science des données CFI Tata Moulay Abdallah|Maroc 06 1997 - 09 2007 Diplôme universitaire - Géosciences Sup'Management Fès (Charif Idrissi) Tan-Tan|Maroc,"[(0, 17, 'DATE'), (18, 95, 'DIPLOMA'), (96, 104, 'INSTITUT'), (105, 126, 'LOC'), (127, 144, 'DATE'), (145, 180, 'DIPLOMA'), (181, 216, 'INSTITUT'), (217, 230, 'LOC')]"
1284,"September, Mar 1965 Diplôme - Mineur en analyse CFI Khmisset Warzat|Morocco Décembre, Aug 1953 Bac+3 , Computational and Data Sciences Institut supérieur de Management et des Médias Youssoufia|Morocco Nov 1956 - Juin 1993 Diplôme universitaire BAC+3 , BS dans les données appliquées et les sciences de l'information EMG Casablanca Sa’ada|Morocco Juillet, Juil 1955 LST Option Maîtrise des sciences professionnelles en informatique environnementale FSJES El Jadida Martil|Morocco Février 1976 - Janv 2004 Bac+5 - Family and consumer sciences Centre BTS Laayoune Aïn Harrouda|Morocco","[(0, 19, 'DATE'), (20, 47, 'DIPLOMA'), (48, 60, 'INSTITUT'), (61, 75, 'LOC'), (76, 94, 'DATE'), (95, 134, 'DIPLOMA'), (135, 181, 'INSTITUT'), (182, 200, 'LOC'), (201, 221, 'DATE'), (222, 315, 'DIPLOMA'), (316, 330, 'INSTITUT'), (331, 345, 'LOC'), (346, 364, 'DATE'), (365, 447, 'DIPLOMA'), (448, 463, 'INSTITUT'), (464, 478, 'LOC'), (479, 503, 'DATE'), (504, 540, 'DIPLOMA'), (541, 560, 'INSTITUT'), (561, 581, 'LOC')]"
1285,"Aug, Juin 2008 Baccalauréat en Mass media CIB Meknès Skhirate-Maroc Septembre, Septembre 1999 DEUG , Data Science and Computational Intelligence EIGSI Ouezzane-Morocco 12 1982 - 04 1989 Bachelors , Transportation sciences and technologies Ecole des Hautes Etudes d’Ingénierie Sidi Yahya Zaer-Maroc September, May 2019 Doctorat Field La psychologie sociale Educatel Maroc Benslimane-Morocco","[(0, 14, 'DATE'), (15, 41, 'DIPLOMA'), (42, 52, 'INSTITUT'), (53, 67, 'LOC'), (68, 93, 'DATE'), (94, 144, 'DIPLOMA'), (145, 150, 'INSTITUT'), (151, 167, 'LOC'), (168, 185, 'DATE'), (186, 238, 'DIPLOMA'), (239, 275, 'INSTITUT'), (276, 297, 'LOC'), (298, 317, 'DATE'), (318, 355, 'DIPLOMA'), (356, 370, 'INSTITUT'), (371, 389, 'LOC')]"
1286,"09 1969 - 02 2012 MST , Business Intelligence et analyse Moroccan Management Business School Al Hoceïma, Maroc Juillet, June 1984 Diplôme universitaire BAC+2 Filière Services médicaux et de santé généraux ENAM Meknes Beni Enzar, Morocco","[(0, 17, 'DATE'), (18, 56, 'DIPLOMA'), (57, 92, 'INSTITUT'), (93, 110, 'LOC'), (111, 129, 'DATE'), (130, 204, 'DIPLOMA'), (205, 216, 'INSTITUT'), (217, 236, 'LOC')]"
1287,"Janv 1964 - Septembre 2017 DEUST - Science politique et gouvernement Mundiapolis Ingénierie M’diq, Morocco","[(0, 26, 'DATE'), (27, 68, 'DIPLOMA'), (69, 91, 'INSTITUT'), (92, 106, 'LOC')]"
1288,"07 1973 - 02 2014 Master's of Accounting ESI Rabat Sidi Bennour, Maroc Octobre 1961 - July 1953 Technicien Option Sciences statistiques et des données ISPR Midalt, Maroc","[(0, 17, 'DATE'), (18, 40, 'DIPLOMA'), (41, 50, 'INSTITUT'), (51, 70, 'LOC'), (71, 95, 'DATE'), (96, 150, 'DIPLOMA'), (151, 155, 'INSTITUT'), (156, 169, 'LOC')]"
1289,"04 1973 - 03 2006 DUT - APPRENTISSAGE AUTOMATIQUE STATISTIQUE ÉCOLE SUPÉRIEURE DE RABAT EN MANAGEMENT ET INGÉNIERIE AZROU-MOROCCO 04 1959 - 06 1959 MASTER , INFORMATION ET SCIENCE DES DONNÉES ECOLE DES HAUTES ETUDES COMPTABLES ET FINANCIÈRES AIN EL AOUDA-MOROCCO FÉVRIER, AUG 1980 DOCTORAT - GÉNIE DES DONNÉES ESSCG TANGER BENI YAKHLEF-MOROCCO APR 2013 - MAI 1961 2ÈME ANNÉE OPTION PSYCHOLOGIE ECOLE POLYTECHNIQUE ET ADMINISTRATION DES AFFAIRES SEMARA-MAROC","[(0, 17, 'DATE'), (18, 61, 'DIPLOMA'), (62, 115, 'INSTITUT'), (116, 129, 'LOC'), (130, 147, 'DATE'), (148, 191, 'DIPLOMA'), (192, 241, 'INSTITUT'), (242, 262, 'LOC'), (263, 280, 'DATE'), (281, 309, 'DIPLOMA'), (310, 322, 'INSTITUT'), (323, 343, 'LOC'), (344, 363, 'DATE'), (364, 393, 'DIPLOMA'), (394, 444, 'INSTITUT'), (445, 457, 'LOC')]"
1290,09 1961 - 08 1984 Bachelors Option Geosciences ILCS Rabat Ad Darwa-Maroc 2019 - 1963 Licence professionnelle de Web et cloud computing EST Salé Al Aaroui-Maroc,"[(0, 17, 'DATE'), (18, 46, 'DIPLOMA'), (47, 57, 'INSTITUT'), (58, 72, 'LOC'), (73, 84, 'DATE'), (85, 134, 'DIPLOMA'), (135, 143, 'INSTITUT'), (144, 159, 'LOC')]"
1291,"September, Juil 2018 Diplôme universitaire Bac+5 - Sociology ENSA Rabat Qasbat Tadla|Maroc","[(0, 20, 'DATE'), (21, 60, 'DIPLOMA'), (61, 71, 'INSTITUT'), (72, 90, 'LOC')]"
1292,"Févr 1968 - Janvier 1954 DEUG Filière Géologie et science de la terre ENSA Tétouan Boujad|Maroc April 2021 - Juin 1993 BTS - Commerce international IGA Belvédère Jerada|Morocco January, Mars 1968 Second year in Applied Statistics And Data Mining IMADE Casablanca Chefchaouene|Morocco","[(0, 24, 'DATE'), (25, 69, 'DIPLOMA'), (70, 82, 'INSTITUT'), (83, 95, 'LOC'), (96, 118, 'DATE'), (119, 147, 'DIPLOMA'), (148, 161, 'INSTITUT'), (162, 176, 'LOC'), (177, 195, 'DATE'), (196, 245, 'DIPLOMA'), (246, 262, 'INSTITUT'), (263, 283, 'LOC')]"
1293,03 1960 - 11 1958 Certificat Option PhD industriel en analyse des mégadonnées HEC Rabat Mrirt-Morocco,"[(0, 17, 'DATE'), (18, 77, 'DIPLOMA'), (78, 87, 'INSTITUT'), (88, 101, 'LOC')]"
1294,"1990 - 2011 Bac+5 en General social sciences Centre de Formation du Personnel Navigant Commercial Sidi Mohamed Lahmar|Morocco Juin, Avril 2020 Certificate , Statistics and Data Science CPGE Ibn Tahir Errachidia Tineghir|Morocco January 1994 - Feb 2014 MS , Business Analysis and Modelling CPGE Socrate Agadir El Aïoun|Maroc May 2014 - Mai 2009 Programme Option Data Mining And Business Intelligence EPCK Kénitra Azemmour|Maroc","[(0, 11, 'DATE'), (12, 44, 'DIPLOMA'), (45, 97, 'INSTITUT'), (98, 125, 'LOC'), (126, 142, 'DATE'), (143, 184, 'DIPLOMA'), (185, 210, 'INSTITUT'), (211, 227, 'LOC'), (228, 251, 'DATE'), (252, 288, 'DIPLOMA'), (289, 308, 'INSTITUT'), (309, 323, 'LOC'), (324, 343, 'DATE'), (344, 398, 'DIPLOMA'), (399, 411, 'INSTITUT'), (412, 426, 'LOC')]"
1295,"2007 - 1957 DEUG Field Physical fitness parks recreation and leisure Centre BTS Safi Temsia|Morocco Novembre, Mars 2021 MST - Human resources and personnel management CST CUAM Zoumi|Maroc Jan 1965 - Janv 1959 Programme of Communication disorders sciences and services IFMIA Tanger Laouamra|Maroc","[(0, 11, 'DATE'), (12, 68, 'DIPLOMA'), (69, 84, 'INSTITUT'), (85, 99, 'LOC'), (100, 119, 'DATE'), (120, 166, 'DIPLOMA'), (167, 175, 'INSTITUT'), (176, 187, 'LOC'), (188, 208, 'DATE'), (209, 267, 'DIPLOMA'), (268, 280, 'INSTITUT'), (281, 295, 'LOC')]"
1296,"May 1957 - January 1981 BAC+2 Filière Sciences humaines ERA Marrakech Zagora-Morocco 06 1988 - 06 2012 Degree Field Relations internationales ISMONTIC Ait Ourir-Morocco 01 2004 - 02 1952 Second year , Area ethnic and civilization studies ERC Témara Sidi Bibi-Maroc 2015 - 1980 Technicien , Finance Centre BTS ​Kelaa Sraghna Aziylal-Maroc","[(0, 23, 'DATE'), (24, 55, 'DIPLOMA'), (56, 69, 'INSTITUT'), (70, 84, 'LOC'), (85, 102, 'DATE'), (103, 141, 'DIPLOMA'), (142, 150, 'INSTITUT'), (151, 168, 'LOC'), (169, 186, 'DATE'), (187, 237, 'DIPLOMA'), (238, 248, 'INSTITUT'), (249, 264, 'LOC'), (265, 276, 'DATE'), (277, 297, 'DIPLOMA'), (298, 323, 'INSTITUT'), (324, 337, 'LOC')]"
1297,"08 2022 - 12 1986 Programme Field Miscellaneous education CPGE Mansoume Marrakech Sidi Yahia El Gharb|Morocco Jan 2008 - Janv 1966 DEUG - Apprentissage automatique et exploration de données FP Larache Biougra|Maroc Mai 2014 - Mai 1983 Ingénierie Filière Architecture navale et génie maritime Ecole Supérieure de Commerce et de Management Taounate|Maroc Nov 1981 - Apr 2015 Diplôme universitaire BAC+2 en Drame et arts du théâtre Ecole Nationale de Commerce et de Gestion de Kénitra Bouznika|Maroc Février, Juillet 1974 DUT in Data Science and Business Statistics Centre BTS Chefchaouen Aourir|Morocco","[(0, 17, 'DATE'), (18, 57, 'DIPLOMA'), (58, 81, 'INSTITUT'), (82, 109, 'LOC'), (110, 130, 'DATE'), (131, 189, 'DIPLOMA'), (190, 200, 'INSTITUT'), (201, 214, 'LOC'), (215, 234, 'DATE'), (235, 291, 'DIPLOMA'), (292, 337, 'INSTITUT'), (338, 352, 'LOC'), (353, 372, 'DATE'), (373, 428, 'DIPLOMA'), (429, 481, 'INSTITUT'), (482, 496, 'LOC'), (497, 518, 'DATE'), (519, 562, 'DIPLOMA'), (563, 585, 'INSTITUT'), (586, 600, 'LOC')]"
1298,10 1961 - 12 2007 Masters - History FMP Casablanca Zaïo-Morocco 1984 - 1960 Doctorat of Social psychology CPGE ESMG prépas Aguelmous-Maroc,"[(0, 17, 'DATE'), (18, 35, 'DIPLOMA'), (36, 50, 'INSTITUT'), (51, 63, 'LOC'), (64, 75, 'DATE'), (76, 105, 'DIPLOMA'), (106, 122, 'INSTITUT'), (123, 138, 'LOC')]"
1299,"August, Avril 1961 Certificate of Astronomy and astrophysics Académie des Arts Traditionnels El Hajeb, Morocco","[(0, 18, 'DATE'), (19, 60, 'DIPLOMA'), (61, 92, 'INSTITUT'), (93, 110, 'LOC')]"
1300,"Juin, Nov 1960 BAC+2 Field Architecture Institut Supérieur de Comptabilité, Audit et Finance Mnasra-Morocco April, Mai 2017 Diplôme universitaire Bac+5 - Majeure en analyse de données ILSG Fès Mediouna-Morocco 2009 - 2003 Baccalauréat Option Science et agronomie des plantes Institut supérieur des hautes études en développement durable Zeghanghane-Morocco Avril, Mars 1966 DEUST Filière Science des données et Big Data MBCI Rabat Imzouren-Morocco","[(0, 14, 'DATE'), (15, 39, 'DIPLOMA'), (40, 92, 'INSTITUT'), (93, 107, 'LOC'), (108, 123, 'DATE'), (124, 183, 'DIPLOMA'), (184, 192, 'INSTITUT'), (193, 209, 'LOC'), (210, 221, 'DATE'), (222, 274, 'DIPLOMA'), (275, 336, 'INSTITUT'), (337, 356, 'LOC'), (357, 373, 'DATE'), (374, 419, 'DIPLOMA'), (420, 430, 'INSTITUT'), (431, 447, 'LOC')]"
1301,October 1961 - Apr 1995 MS in Major in Data Analytics FS Agadir Loudaya|Maroc,"[(0, 23, 'DATE'), (24, 53, 'DIPLOMA'), (54, 63, 'INSTITUT'), (64, 77, 'LOC')]"
1302,"02 2016 - 08 2010 FIRST YEAR OF KNOWLEDGE DISCOVERY AND DATA MINING FSM OULAD ZEMAM|MAROC NOV, FÉVR 1997 INGÉNIERIE EN L'ANALYSE DES DONNÉES ECOLE HASSANIA DES TRAVAUX PUBLICS BOU AHMED|MAROC","[(0, 17, 'DATE'), (18, 67, 'DIPLOMA'), (68, 71, 'INSTITUT'), (72, 89, 'LOC'), (90, 104, 'DATE'), (105, 140, 'DIPLOMA'), (141, 175, 'INSTITUT'), (176, 191, 'LOC')]"
1303,"Juin, Juin 2001 Diplôme des études universitaires en Maîtrise en ligne en administration des affaires Ecole Nationale de Commerce et de Gestion de Tanger Tit Mellil-Maroc","[(0, 15, 'DATE'), (16, 101, 'DIPLOMA'), (102, 153, 'INSTITUT'), (154, 170, 'LOC')]"
1304,"Nov 1974 - Jan 2018 Diplôme , Psychology Institut Professionnel de Logistique et de Transport Arbaoua-Morocco Mars, Sept 1953 3rd year de Statistical & Data Sciences Ecole Supérieure de Commerce et de Gestion des Affaires Douar Oulad Hssine-Morocco Octobre, July 1998 Doctorat - Analyse des données ESMI BENI MELLAL Bahharet Oulad Ayyad-Maroc Mai, Nov 2020 Diplôme universitaire , Vidéo de film et arts photographiques FLSH Aïn Chock Casablanca Mechraa Bel Ksiri-Morocco","[(0, 19, 'DATE'), (20, 40, 'DIPLOMA'), (41, 93, 'INSTITUT'), (94, 109, 'LOC'), (110, 125, 'DATE'), (126, 165, 'DIPLOMA'), (166, 221, 'INSTITUT'), (222, 248, 'LOC'), (249, 267, 'DATE'), (268, 298, 'DIPLOMA'), (299, 315, 'INSTITUT'), (316, 342, 'LOC'), (343, 356, 'DATE'), (357, 418, 'DIPLOMA'), (419, 444, 'INSTITUT'), (445, 470, 'LOC')]"
