,text,annoations
259,BADGES 2000 Data Scientist with R track DataCamp DataCamp 2000 ARIMA Models in R 2000 DataCamp Introduction to SQL DataCamp Joining Data in SQL 2000,"[(7, 11, 'DATE'), (12, 39, 'DIPLOMA'), (40, 48, 'INSTITUT'), (49, 57, 'INSTITUT'), (58, 62, 'DATE'), (63, 80, 'DIPLOMA'), (81, 85, 'DATE'), (86, 94, 'INSTITUT'), (95, 114, 'DIPLOMA'), (115, 123, 'INSTITUT'), (124, 143, 'DIPLOMA'), (144, 148, 'DATE')]"
260,CERTIFICATS NPTEL Developing Soft Skills and Personality 2000 Enhancing Soft Skills and Personality NPTEL 2000 Problem Solving through Programming in C 2000 NPTEL Data Structure and Algorithms with Python 2000 NPTEL Coding Ninjas India 2000 Introduction to C++ Coursera Course Certificates Blockchain Basics 2000 2000 InterCollege Student Seminar ABES Engineering College 2000 Coursera Course Certificates Smart Contracts Coursera Course Certificates 2000 Introduction to Project Management Coursera Course Certificates 2000 Decentralized Applications (Dapps),"[(12, 17, 'INSTITUT'), (18, 56, 'DIPLOMA'), (57, 61, 'DATE'), (62, 99, 'DIPLOMA'), (100, 105, 'INSTITUT'), (106, 110, 'DATE'), (111, 151, 'DIPLOMA'), (152, 156, 'DATE'), (157, 162, 'INSTITUT'), (163, 204, 'DIPLOMA'), (205, 209, 'DATE'), (210, 215, 'INSTITUT'), (216, 235, 'INSTITUT'), (236, 240, 'DATE'), (241, 260, 'DIPLOMA'), (261, 289, 'INSTITUT'), (290, 307, 'DIPLOMA'), (308, 312, 'DATE'), (313, 317, 'DATE'), (318, 346, 'DIPLOMA'), (347, 371, 'INSTITUT'), (372, 376, 'DATE'), (377, 405, 'INSTITUT'), (406, 421, 'DIPLOMA'), (422, 450, 'INSTITUT'), (451, 455, 'DATE'), (456, 490, 'DIPLOMA'), (491, 519, 'INSTITUT'), (520, 524, 'DATE'), (525, 559, 'DIPLOMA')]"
261,CERTIFICATION TestDome 2000 Python and SQL Elsevier Comment analyser les résultats de ma recherche sur Scopus ? 2000 Skilling The African Youth 2000 IBM & INJAZ Al-Maghrib Structuring Machine Learning Projects DeepLearning.AI 2000 Deep Learning DeepLearning.AI 2000 2000 spark MLlib IBM SkillValue 2000 Spark and Scala quiz Hadoop quiz SkillValue 2000 Power BI quiz SkillValue 2000,"[(14, 22, 'INSTITUT'), (23, 27, 'DATE'), (28, 42, 'DIPLOMA'), (43, 51, 'INSTITUT'), (52, 111, 'DIPLOMA'), (112, 116, 'DATE'), (117, 143, 'DIPLOMA'), (144, 148, 'DATE'), (149, 171, 'INSTITUT'), (172, 209, 'DIPLOMA'), (210, 225, 'INSTITUT'), (226, 230, 'DATE'), (231, 244, 'DIPLOMA'), (245, 260, 'INSTITUT'), (261, 265, 'DATE'), (266, 270, 'DATE'), (271, 282, 'DIPLOMA'), (283, 286, 'INSTITUT'), (287, 297, 'INSTITUT'), (298, 302, 'DATE'), (303, 323, 'DIPLOMA'), (324, 335, 'DIPLOMA'), (336, 346, 'INSTITUT'), (347, 351, 'DATE'), (352, 365, 'DIPLOMA'), (366, 376, 'INSTITUT'), (377, 381, 'DATE')]"
262,CERTIFICATS ET ACCRÉDITATIONS Initiez-vous au langage R pour analyser vos données Ensae-Ensai Formation Continue (Cepe) 2000 2000 LinkedIn SQL avancé pour les data scientists LinkedIn Learning ⋅ Course Certificate 2000 Power BI : L’analyse de données avec R 2000 Les fondements de l'informatique décisionnelle LinkedIn Learning ⋅ Course Certificate Ensae-Ensai Formation Continue (Cepe) 2000 Maîtrisez les fondamentaux d'Excel LinkedIn 2000 Python pour la data science Initiez-vous au Machine Learning CentraleSupélec 2000 Décrivez et nettoyez votre jeu de données Ensae-Ensai Formation Continue (Cepe) 2000 L'essentiel de Hadoop LinkedIn Learning ⋅ Course Certificate 2000 Réalisez des rapports statistiques clairs et impactants Ensae-Ensai Formation Continue (Cepe) 2000,"[(30, 81, 'DIPLOMA'), (82, 119, 'INSTITUT'), (120, 124, 'DATE'), (125, 129, 'DATE'), (130, 138, 'INSTITUT'), (139, 174, 'DIPLOMA'), (175, 213, 'INSTITUT'), (214, 218, 'DATE'), (219, 257, 'DIPLOMA'), (258, 262, 'DATE'), (263, 309, 'DIPLOMA'), (310, 348, 'INSTITUT'), (349, 386, 'INSTITUT'), (387, 391, 'DATE'), (392, 426, 'DIPLOMA'), (427, 435, 'INSTITUT'), (436, 440, 'DATE'), (441, 468, 'DIPLOMA'), (469, 501, 'DIPLOMA'), (502, 517, 'INSTITUT'), (518, 522, 'DATE'), (523, 564, 'DIPLOMA'), (565, 602, 'INSTITUT'), (603, 607, 'DATE'), (608, 629, 'DIPLOMA'), (630, 668, 'INSTITUT'), (669, 673, 'DATE'), (674, 729, 'DIPLOMA'), (730, 767, 'INSTITUT'), (768, 772, 'DATE')]"
263,CERTIFICATS ET ACCRÉDITATIONS 2000 SCRUM FOUNDATION PROFESSIONAL CERTIFICATE CertiProf 2000 Le Deep Learning de A à Z udemy,"[(30, 34, 'DATE'), (35, 76, 'DIPLOMA'), (77, 86, 'INSTITUT'), (87, 91, 'DATE'), (92, 117, 'DIPLOMA'), (118, 123, 'INSTITUT')]"
264,"CERTIFICATS SoloLearn Certifcat de réussite du cours  ""jQuery Tutorial"" 2000 Learn How to Build a Website with jQuery Udemy 2000","[(12, 21, 'INSTITUT'), (22, 71, 'DIPLOMA'), (72, 76, 'DATE'), (77, 117, 'DIPLOMA'), (118, 123, 'INSTITUT'), (124, 128, 'DATE')]"
265,CERTIFICATS ET ACCRÉDITATIONS 2000 LinkedIn Azure Active Directory: Basics 2000 Virtual Experience Internship Microsoft NVIDIA DLI Certificate – Getting Started with DeepStream for Video Analytics on Jetson Nano NVIDIA 2000 2000 NVIDIA NVIDIA DLI Certificate – Fundamentals of Deep Learning 2000 DataCamp Data Scientist Professional,"[(30, 34, 'DATE'), (35, 43, 'INSTITUT'), (44, 74, 'DIPLOMA'), (75, 79, 'DATE'), (80, 109, 'DIPLOMA'), (110, 119, 'INSTITUT'), (120, 211, 'DIPLOMA'), (212, 218, 'INSTITUT'), (219, 223, 'DATE'), (224, 228, 'DATE'), (229, 235, 'INSTITUT'), (236, 290, 'DIPLOMA'), (291, 295, 'DATE'), (296, 304, 'INSTITUT'), (305, 332, 'DIPLOMA')]"
266,CERTIFICATION Cisco 2000 CCNA: Introduction to Networks,"[(14, 19, 'INSTITUT'), (20, 24, 'DATE'), (25, 55, 'DIPLOMA')]"
267,Badges ANZ Cyber@ANZ 2000 Global Leadership Micro-credential Common Purpose 2000 2000 Google The Fundamentals of Digital Marketing,"[(7, 10, 'INSTITUT'), (11, 20, 'DIPLOMA'), (21, 25, 'DATE'), (26, 60, 'DIPLOMA'), (61, 75, 'INSTITUT'), (76, 80, 'DATE'), (81, 85, 'DATE'), (86, 92, 'INSTITUT'), (93, 130, 'DIPLOMA')]"
268,CERTIFICATION Microsoft 2000 Certified word,"[(14, 23, 'INSTITUT'), (24, 28, 'DATE'), (29, 43, 'DIPLOMA')]"
269,BADGES 2000 CertiProf Scrum Foundation Professional Certificate Microsoft 2000 Microsoft Technology Associate: Database Administration Fundamentals (MTA) 2000 Diplôme Technicien spécialisé en Développement Informatique Office de Formation Professionnelle et de la Promotion du Travail (OFPPT) IBM skills academy Artificial Intelligence Analyst 2019 Mastery Award 2000 2000 Honoris United Universities Honoris 21st Century Skills Certificate,"[(7, 11, 'DATE'), (12, 21, 'INSTITUT'), (22, 63, 'DIPLOMA'), (64, 73, 'INSTITUT'), (74, 78, 'DATE'), (79, 153, 'DIPLOMA'), (154, 158, 'DATE'), (159, 218, 'DIPLOMA'), (219, 292, 'INSTITUT'), (293, 311, 'INSTITUT'), (312, 362, 'DIPLOMA'), (363, 367, 'DATE'), (368, 372, 'DATE'), (373, 400, 'INSTITUT'), (401, 440, 'DIPLOMA')]"
270,Certifications TCF B2 2000 Institut français du Maroc,"[(15, 21, 'DIPLOMA'), (22, 26, 'DATE'), (27, 53, 'INSTITUT')]"
271,"Badges 2000 SQL- The Complete Introduction to SQL progamming Udemy 2000 The Complete React Native + Hooks Course Udemy Udemy 2000 Python Programming Tutorial For The Absolute Beginner + Code Complete NodeJS course with express, socket io and MongoDB Udemy 2000 Build A Search Engine With Python: Computer Science & Python Udemy 2000 2000 Udemy Cisco CCNA 200-301 Exam: Complete Course with practical labs Udemy 2000 Coding Botnet & Backdoor In Python For Ethical Hacking! Udemy Create own Artificial Neural Network in Python 2000 Ethical Hacking Foundation - Part 4 2000 Udemy 2000 Make Laravel and Laravel 8 APIs and Apps fast with blueprint Udemy","[(7, 11, 'DATE'), (12, 60, 'DIPLOMA'), (61, 66, 'INSTITUT'), (67, 71, 'DATE'), (72, 112, 'DIPLOMA'), (113, 118, 'INSTITUT'), (119, 124, 'INSTITUT'), (125, 129, 'DATE'), (130, 190, 'DIPLOMA'), (191, 249, 'DIPLOMA'), (250, 255, 'INSTITUT'), (256, 260, 'DATE'), (261, 321, 'DIPLOMA'), (322, 327, 'INSTITUT'), (328, 332, 'DATE'), (333, 337, 'DATE'), (338, 343, 'INSTITUT'), (344, 404, 'DIPLOMA'), (405, 410, 'INSTITUT'), (411, 415, 'DATE'), (416, 471, 'DIPLOMA'), (472, 477, 'INSTITUT'), (478, 524, 'DIPLOMA'), (525, 529, 'DATE'), (530, 565, 'DIPLOMA'), (566, 570, 'DATE'), (571, 576, 'INSTITUT'), (577, 581, 'DATE'), (582, 642, 'DIPLOMA'), (643, 648, 'INSTITUT')]"
272,CERTIFICATES INJAZ Al-Maghrib 2000 JA Steer your Career LinkedIn 2000 HTML Essential Training Artificial Intelligence Analyst 2021 - Mastery Award 2000 IBM,"[(13, 29, 'INSTITUT'), (30, 34, 'DATE'), (35, 55, 'DIPLOMA'), (56, 64, 'INSTITUT'), (65, 69, 'DATE'), (70, 93, 'DIPLOMA'), (94, 146, 'DIPLOMA'), (147, 151, 'DATE'), (152, 155, 'INSTITUT')]"
273,CERTIFICATS EF Standard English Test (EF SET) 2000 EFSET English Certificate 78/100 (C2 Proficient) Python (Basic) 2000 HackerRank 2000 HackerRank SQL (Basic),"[(12, 45, 'INSTITUT'), (46, 50, 'DATE'), (51, 99, 'DIPLOMA'), (100, 114, 'DIPLOMA'), (115, 119, 'DATE'), (120, 130, 'INSTITUT'), (131, 135, 'DATE'), (136, 146, 'INSTITUT'), (147, 158, 'DIPLOMA')]"
274,CERTIFICATES 2000 OpenClassrooms Concervez votre stratégie de sourcing 2000 OpenClassrooms Pilotez un plan de formation 2000 Marketing digital INJAZ Al-Maghrib 2000 edX Reporting et communication RSE,"[(13, 17, 'DATE'), (18, 32, 'INSTITUT'), (33, 70, 'DIPLOMA'), (71, 75, 'DATE'), (76, 90, 'INSTITUT'), (91, 119, 'DIPLOMA'), (120, 124, 'DATE'), (125, 142, 'DIPLOMA'), (143, 159, 'INSTITUT'), (160, 164, 'DATE'), (165, 168, 'INSTITUT'), (169, 199, 'DIPLOMA')]"
275,CERTIFICATES HTML5 Application Development Fundamentals Microsoft 2000 Database Administration Fundamentals Microsoft 2000,"[(13, 55, 'DIPLOMA'), (56, 65, 'INSTITUT'), (66, 70, 'DATE'), (71, 107, 'DIPLOMA'), (108, 117, 'INSTITUT'), (118, 122, 'DATE')]"
276,CERTIFICATS ET ACCRÉDITATIONS Udacity 2000 Udacity Udacity Udacity 2000 2000 EF Standard English Test (EF SET) EF SET Certificate IBM 2000 Data Science & Analytics Intro 365 Data Science 2000 Git and GitHub Certificate 2000 365 Data Science Introduction to Jupyter Google Data Analytics Certificate Coursera 2000,"[(30, 37, 'INSTITUT'), (38, 42, 'DATE'), (43, 50, 'DIPLOMA'), (51, 58, 'INSTITUT'), (59, 66, 'DIPLOMA'), (67, 71, 'DATE'), (72, 76, 'DATE'), (77, 110, 'INSTITUT'), (111, 129, 'DIPLOMA'), (130, 133, 'INSTITUT'), (134, 138, 'DATE'), (139, 169, 'DIPLOMA'), (170, 186, 'INSTITUT'), (187, 191, 'DATE'), (192, 218, 'DIPLOMA'), (219, 223, 'DATE'), (224, 240, 'INSTITUT'), (241, 264, 'DIPLOMA'), (265, 298, 'DIPLOMA'), (299, 307, 'INSTITUT'), (308, 312, 'DATE')]"
277,"CERTIFICATION 2000 FREELANCING Training Program DigiSkills.pk DIGITAL MARKETING Training Program 2000 DigiSkills.pk University of Michigan | Coursera Programming for Everybody (Getting Started with Python) 2000 Python Data Structures University of Michigan | Coursera 2000 Compose and Program Music in Python using Earsketch Coursera 2000 Google Developer Student Club COMSATS University, Attock Campus 2000 Introduction To Github and Hacktoberfest Teen IDEA 2021 - Understanding SDG 11 2000 Universiti Malaysia Perlis Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning 2000 DeepLearning.AI Deep Learning with PyTorch : Image Segmentation 2000 Coursera Coursera 2000 Object Localization with TensorFlow","[(14, 18, 'DATE'), (19, 47, 'DIPLOMA'), (48, 61, 'INSTITUT'), (62, 96, 'DIPLOMA'), (97, 101, 'DATE'), (102, 115, 'INSTITUT'), (116, 149, 'INSTITUT'), (150, 205, 'DIPLOMA'), (206, 210, 'DATE'), (211, 233, 'DIPLOMA'), (234, 267, 'INSTITUT'), (268, 272, 'DATE'), (273, 324, 'DIPLOMA'), (325, 333, 'INSTITUT'), (334, 338, 'DATE'), (339, 402, 'INSTITUT'), (403, 407, 'DATE'), (408, 448, 'DIPLOMA'), (449, 486, 'DIPLOMA'), (487, 491, 'DATE'), (492, 518, 'INSTITUT'), (519, 610, 'DIPLOMA'), (611, 615, 'DATE'), (616, 631, 'INSTITUT'), (632, 679, 'DIPLOMA'), (680, 684, 'DATE'), (685, 693, 'INSTITUT'), (694, 702, 'INSTITUT'), (703, 707, 'DATE'), (708, 743, 'DIPLOMA')]"
278,CERTIFICATION Coursera Machine Learning 2000 2000 Using Python to Access Web Data Coursera 2000 DeepLearning.AI Convolutional Neural Networks DeepLearning.AI Sequence Models 2000 Certification of Participation as Author of Paper in The ICATH 2021 Conference International Conference on Advanced Technologies for Humanity - ICATH 2000,"[(14, 22, 'INSTITUT'), (23, 39, 'DIPLOMA'), (40, 44, 'DATE'), (45, 49, 'DATE'), (50, 81, 'DIPLOMA'), (82, 90, 'INSTITUT'), (91, 95, 'DATE'), (96, 111, 'INSTITUT'), (112, 141, 'DIPLOMA'), (142, 157, 'INSTITUT'), (158, 173, 'DIPLOMA'), (174, 178, 'DATE'), (179, 257, 'DIPLOMA'), (258, 328, 'INSTITUT'), (329, 333, 'DATE')]"
279,CERTIFICATS 2000 Word Expert Microsoft Excel Expert Microsoft 2000 Microsoft 2000 PowerPoint Expert Honoris United Universities 2000 Soft skills Entrepreneurial skills Honoris United Universities 2000,"[(12, 16, 'DATE'), (17, 28, 'DIPLOMA'), (29, 38, 'INSTITUT'), (39, 51, 'DIPLOMA'), (52, 61, 'INSTITUT'), (62, 66, 'DATE'), (67, 76, 'INSTITUT'), (77, 81, 'DATE'), (82, 99, 'DIPLOMA'), (100, 127, 'INSTITUT'), (128, 132, 'DATE'), (133, 144, 'DIPLOMA'), (145, 167, 'DIPLOMA'), (168, 195, 'INSTITUT'), (196, 200, 'DATE')]"
280,CERTIFICATS ET ACCRÉDITATIONS IBM 2000 Computer Vision V2 IBM Big Data Engineer - Explorer Award 2018 2000 IBM 2000 Big Data Engineer - Mastery Award 2018,"[(30, 33, 'INSTITUT'), (34, 38, 'DATE'), (39, 57, 'DIPLOMA'), (58, 61, 'INSTITUT'), (62, 101, 'DIPLOMA'), (102, 106, 'DATE'), (107, 110, 'INSTITUT'), (111, 115, 'DATE'), (116, 154, 'DIPLOMA')]"
281,CERTIFICATES Essential Cloud Infrastructure: Foundation 2000 Coursera Google Cloud Certified Google Certified Professional - Cloud Architect 2000 Google Cloud Certified - Professional Data Engineer 2000 Google,"[(13, 55, 'DIPLOMA'), (56, 60, 'DATE'), (61, 69, 'INSTITUT'), (70, 92, 'INSTITUT'), (93, 140, 'DIPLOMA'), (141, 145, 'DATE'), (146, 197, 'DIPLOMA'), (198, 202, 'DATE'), (203, 209, 'INSTITUT')]"
282,BADGES Discrete Mathematics Shanghai Jiao Tong University / Coursera 2000 edX edX Verified Certificate for Introduction to C++ 2000 edX edX Verified Certificate for Intermediate C++ 2000 Coursera 2000 Data Science Orientation Complete Guide to Creating COCO Datasets by Immersive Limit 2000 Udemy 2000 Coursera IBM Machine Learning with Python Microsoft Certified: Azure Fundamentals Microsoft 2000 2000 Coursera Tools for Data Science Deep Learning Essentials with Keras Coursera 2000 SAS SAS Certified Specialist: Base Programming Using SAS 9.4 2000,"[(7, 27, 'DIPLOMA'), (28, 68, 'INSTITUT'), (69, 73, 'DATE'), (74, 77, 'INSTITUT'), (78, 126, 'DIPLOMA'), (127, 131, 'DATE'), (132, 135, 'INSTITUT'), (136, 181, 'DIPLOMA'), (182, 186, 'DATE'), (187, 195, 'INSTITUT'), (196, 200, 'DATE'), (201, 225, 'DIPLOMA'), (226, 285, 'DIPLOMA'), (286, 290, 'DATE'), (291, 296, 'INSTITUT'), (297, 301, 'DATE'), (302, 314, 'INSTITUT'), (315, 343, 'DIPLOMA'), (344, 383, 'DIPLOMA'), (384, 393, 'INSTITUT'), (394, 398, 'DATE'), (399, 403, 'DATE'), (404, 412, 'INSTITUT'), (413, 435, 'DIPLOMA'), (436, 471, 'DIPLOMA'), (472, 480, 'INSTITUT'), (481, 485, 'DATE'), (486, 489, 'INSTITUT'), (490, 546, 'DIPLOMA'), (547, 551, 'DATE')]"
283,CERTIFICATS Android Basics Nanodegree by Google Udacity 2000 Udacity Front End Development Track 2000 Android Development Track Udacity 2000 ICPC - International Collegiate Programming Contest 2000 Relentless Programmers Contestant 2000 ICPC - International Collegiate Programming Contest Third place Extreme Programmers Contestant ICPC - International Collegiate Programming Contest 2000 2000 2nd place at the Ideation Camp Competition Egyptian E-Learning University EELU Learning How to Learn authorized by McMaster University Coursera 2000 2000 Android App Development Specialization Coursera 2000 Introduction to Git and GitHub Coursera,"[(12, 47, 'DIPLOMA'), (48, 55, 'INSTITUT'), (56, 60, 'DATE'), (61, 68, 'INSTITUT'), (69, 96, 'DIPLOMA'), (97, 101, 'DATE'), (102, 127, 'DIPLOMA'), (128, 135, 'INSTITUT'), (136, 140, 'DATE'), (141, 192, 'INSTITUT'), (193, 197, 'DATE'), (198, 231, 'DIPLOMA'), (232, 236, 'DATE'), (237, 288, 'INSTITUT'), (289, 300, 'DIPLOMA'), (301, 331, 'DIPLOMA'), (332, 383, 'INSTITUT'), (384, 388, 'DATE'), (389, 393, 'DATE'), (394, 436, 'DIPLOMA'), (437, 472, 'INSTITUT'), (473, 528, 'DIPLOMA'), (529, 537, 'INSTITUT'), (538, 542, 'DATE'), (543, 547, 'DATE'), (548, 586, 'DIPLOMA'), (587, 595, 'INSTITUT'), (596, 600, 'DATE'), (601, 631, 'DIPLOMA'), (632, 640, 'INSTITUT')]"
284,CERTIFICATS ILAC 2000 High-Advanced Business English 2000 Google Cloud Platform Fundamentals: Core Infrastructure Coursera Coursera Essential Cloud Infrastructure: Foundation 2000 2000 CCNA Routing and Switching: Introduction to Networks Cisco Networking Academy Amazon Web Services (AWS) 2000 AWS Certified Solutions Architect - Associate 2000 Oracle Oracle Cloud Infrastructure Foundations 2020 Certified Associate The Linux Foundation CKA: Certified Kubernetes Administrator 2000 AWS Certified SysOps Administrator – Associate Amazon Web Services (AWS) 2000 2000 GitLab Certified Git Associate GitLab,"[(12, 16, 'INSTITUT'), (17, 21, 'DATE'), (22, 52, 'DIPLOMA'), (53, 57, 'DATE'), (58, 113, 'DIPLOMA'), (114, 122, 'INSTITUT'), (123, 131, 'INSTITUT'), (132, 174, 'DIPLOMA'), (175, 179, 'DATE'), (180, 184, 'DATE'), (185, 237, 'DIPLOMA'), (238, 262, 'INSTITUT'), (263, 288, 'INSTITUT'), (289, 293, 'DATE'), (294, 339, 'DIPLOMA'), (340, 344, 'DATE'), (345, 351, 'INSTITUT'), (352, 416, 'DIPLOMA'), (417, 437, 'INSTITUT'), (438, 477, 'DIPLOMA'), (478, 482, 'DATE'), (483, 529, 'DIPLOMA'), (530, 555, 'INSTITUT'), (556, 560, 'DATE'), (561, 565, 'DATE'), (566, 596, 'DIPLOMA'), (597, 603, 'INSTITUT')]"
285,CERTIFICATES SAS Certified Base Programmer for SAS 9 SAS 2000,"[(13, 52, 'DIPLOMA'), (53, 56, 'INSTITUT'), (57, 61, 'DATE')]"
286,Badges LEAN SIX SIGMA WHITE BELT The Lean Six Sigma Company 2000 2000 Learn SQL One Month,"[(7, 32, 'DIPLOMA'), (33, 59, 'INSTITUT'), (60, 64, 'DATE'), (65, 69, 'DATE'), (70, 79, 'DIPLOMA'), (80, 89, 'INSTITUT')]"
287,CERTIFICATIONS 2000 Coursera The Data Scientist’s Toolbox Stanford University Machine Learning 2000 2000 DeepLearning.AI Neural Networks and Deep Learning 2000 Agile Project Management and SCRUM OpenClassrooms Front-End JavaScript Frameworks: Angular The Hong Kong University of Science and Technology 2000,"[(15, 19, 'DATE'), (20, 28, 'INSTITUT'), (29, 57, 'DIPLOMA'), (58, 77, 'INSTITUT'), (78, 94, 'DIPLOMA'), (95, 99, 'DATE'), (100, 104, 'DATE'), (105, 120, 'INSTITUT'), (121, 154, 'DIPLOMA'), (155, 159, 'DATE'), (160, 194, 'DIPLOMA'), (195, 209, 'INSTITUT'), (210, 250, 'DIPLOMA'), (251, 301, 'INSTITUT'), (302, 306, 'DATE')]"
288,Certifications Amazon Web Services (AWS) 2000 AWS Certified Solutions Architect - Associate 2000 Pratiques du développement logiciel de qualité OCTO Technology Amazon Web Services (AWS) AWS Certified Machine Learning – Specialty 2000 2000 AWS Authorized Instructor Amazon Web Services (AWS) AWS Certified Developer – Associate 2000 Amazon Web Services (AWS),"[(15, 40, 'INSTITUT'), (41, 45, 'DATE'), (46, 91, 'DIPLOMA'), (92, 96, 'DATE'), (97, 143, 'DIPLOMA'), (144, 159, 'INSTITUT'), (160, 185, 'INSTITUT'), (186, 228, 'DIPLOMA'), (229, 233, 'DATE'), (234, 238, 'DATE'), (239, 264, 'DIPLOMA'), (265, 290, 'INSTITUT'), (291, 326, 'DIPLOMA'), (327, 331, 'DATE'), (332, 357, 'INSTITUT')]"
289,BADGES 2000 LinkedIn HTML Essential Training Full-stack JavaScript 2000 Treehouse CSS Essential Training 2000 LinkedIn JavaScript Essential Training 2000 LinkedIn 2000 Search Techniques for Web Developers LinkedIn 2000 Succeeding in Web Development: Full Stack and Front End LinkedIn 2000 Responsive Layout LinkedIn Web Programming Foundations 2000 LinkedIn LinkedIn User Experience for Web Design 2000 UX Foundations: Accessibility LinkedIn 2000,"[(7, 11, 'DATE'), (12, 20, 'INSTITUT'), (21, 44, 'DIPLOMA'), (45, 66, 'DIPLOMA'), (67, 71, 'DATE'), (72, 81, 'INSTITUT'), (82, 104, 'DIPLOMA'), (105, 109, 'DATE'), (110, 118, 'INSTITUT'), (119, 148, 'DIPLOMA'), (149, 153, 'DATE'), (154, 162, 'INSTITUT'), (163, 167, 'DATE'), (168, 204, 'DIPLOMA'), (205, 213, 'INSTITUT'), (214, 218, 'DATE'), (219, 274, 'DIPLOMA'), (275, 283, 'INSTITUT'), (284, 288, 'DATE'), (289, 306, 'DIPLOMA'), (307, 315, 'INSTITUT'), (316, 343, 'DIPLOMA'), (344, 348, 'DATE'), (349, 357, 'INSTITUT'), (358, 366, 'INSTITUT'), (367, 397, 'DIPLOMA'), (398, 402, 'DATE'), (403, 432, 'DIPLOMA'), (433, 441, 'INSTITUT'), (442, 446, 'DATE')]"
290,CERTIFICATS ET ACCRÉDITATIONS 2000 Coursera Initiation à la programmation (en Java) 2000 Coursera Introduction à la programmation orientée objet (en Java) 2000 Coursera The Unix Workbench L'essentiel d'Angular LinkedIn 2000 LinkedIn Node.js et Express : Construire des API 2000 2000 Security Intelligence Engineer - Mastery Award for Students 2018 IBM Big Data Engineer - Mastery Award 2018 2000 IBM freeCodeCamp Front End Libraries 2000 freeCodeCamp 2000 JavaScript Algorithms and Data Structures,"[(30, 34, 'DATE'), (35, 43, 'INSTITUT'), (44, 83, 'DIPLOMA'), (84, 88, 'DATE'), (89, 97, 'INSTITUT'), (98, 154, 'DIPLOMA'), (155, 159, 'DATE'), (160, 168, 'INSTITUT'), (169, 187, 'DIPLOMA'), (188, 209, 'DIPLOMA'), (210, 218, 'INSTITUT'), (219, 223, 'DATE'), (224, 232, 'INSTITUT'), (233, 272, 'DIPLOMA'), (273, 277, 'DATE'), (278, 282, 'DATE'), (283, 347, 'DIPLOMA'), (348, 351, 'INSTITUT'), (352, 390, 'DIPLOMA'), (391, 395, 'DATE'), (396, 399, 'INSTITUT'), (400, 412, 'INSTITUT'), (413, 432, 'DIPLOMA'), (433, 437, 'DATE'), (438, 450, 'INSTITUT'), (451, 455, 'DATE'), (456, 497, 'DIPLOMA')]"
291,BADGES HCIA HUAWEI - Routing & Switching Huawei 2000 2000 Full Stack : Angular and Spring Boot Udemy LinkedIn L'essentiel de JavaScript 2000,"[(7, 40, 'DIPLOMA'), (41, 47, 'INSTITUT'), (48, 52, 'DATE'), (53, 57, 'DATE'), (58, 94, 'DIPLOMA'), (95, 100, 'INSTITUT'), (101, 109, 'INSTITUT'), (110, 135, 'DIPLOMA'), (136, 140, 'DATE')]"
292,CERTIFICATIONS 2000 Udemy Applied Ethical Hacking and Rules of Engagement Cyber Security Foundations: Why Cyber Security is Important 2000 EC-Council 2000 EC-Council Cyber Security Foundations: Common Malware Attacks and Defense Strategies,"[(15, 19, 'DATE'), (20, 25, 'INSTITUT'), (26, 73, 'DIPLOMA'), (74, 133, 'DIPLOMA'), (134, 138, 'DATE'), (139, 149, 'INSTITUT'), (150, 154, 'DATE'), (155, 165, 'INSTITUT'), (166, 239, 'DIPLOMA')]"
293,"CERTIFICATION C++ For C Programmers, Part A 2000 Coursera 2000 SoloLearn JavaScript Tutorial course 2000 Coursera HTML, CSS, Javascript for Web Developers UK & Ireland Testing Board 2000 International Software Testing Qualifications Board Certified Tester Foundation Level Cisco Networking Academy PCAP: Certified Associate in Python Program 2000 2000 Cisco Introduction to Packet Tracer Cisco Introduction to Cybersecurity 2000 2000 HackerRank Python(Basic) HackerRank Problem Solving(Basic) 2000 11 Weeks Workshop on Data Structures and Algorithms GeeksforGeeks 2000","[(14, 43, 'DIPLOMA'), (44, 48, 'DATE'), (49, 57, 'INSTITUT'), (58, 62, 'DATE'), (63, 72, 'INSTITUT'), (73, 99, 'DIPLOMA'), (100, 104, 'DATE'), (105, 113, 'INSTITUT'), (114, 154, 'DIPLOMA'), (155, 181, 'INSTITUT'), (182, 186, 'DATE'), (187, 272, 'DIPLOMA'), (273, 297, 'INSTITUT'), (298, 341, 'DIPLOMA'), (342, 346, 'DATE'), (347, 351, 'DATE'), (352, 357, 'INSTITUT'), (358, 387, 'DIPLOMA'), (388, 393, 'INSTITUT'), (394, 423, 'DIPLOMA'), (424, 428, 'DATE'), (429, 433, 'DATE'), (434, 444, 'INSTITUT'), (445, 458, 'DIPLOMA'), (459, 469, 'INSTITUT'), (470, 492, 'DIPLOMA'), (493, 497, 'DATE'), (498, 549, 'DIPLOMA'), (550, 563, 'INSTITUT'), (564, 568, 'DATE')]"
